register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OT	ミギ	右		名詞-普通名詞-一般	和	1.1740	体	関係	空間	左右・前後・たてよこ	335	299.077
OT	アタイ	値		名詞-普通名詞-サ変可能	和	1.1901	体	関係	量	値・額	334	298.184
OT	チュウ	中		接尾辞-名詞的-副詞可能	漢	1.1770	体	関係	空間	内外	334	298.184
OT	ソレゾレ	其々		名詞-普通名詞-副詞可能	和	3.1940	相	関係	量	一般・全体・部分	333	297.292
OT	ニセン	二千		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	333	297.292
OT		〈		補助記号-括弧開	記号						332	296.399
OT	ロク	六		名詞-数詞	漢	1.1961	体	関係	量	順位記号（甲乙丙）	332	296.399
OT		〉		補助記号-括弧閉	記号						331	295.506
OT	ド	度		名詞-普通名詞-助数詞可能	漢	1.1962	体	関係	量	助数接辞	329	293.721
OT	ホド	ほど		助詞-副助詞	和						329	293.721
OT	オンド	温度		名詞-普通名詞-一般	漢	1.1915	体	関係	量	寒暖	328	292.828
OT	ソコ	其処		代名詞	和	1.1700	体	関係	空間	空間・場所	327	291.935
OT	レンシュウ	練習		名詞-普通名詞-サ変可能	漢	1.3050	体	活動	心	学習・習慣・記憶	327	291.935
OT	ブンカ	文化		名詞-普通名詞-一般	漢	1.3300	体	活動	生活	文化・歴史・風俗	323	288.364
OT	ページ	ページ	page	名詞-普通名詞-助数詞可能	外	1.1750	体	関係	空間	面・側・表裏	323	288.364
OT	ショウズル	生ずる		動詞-一般	混	2.1211	用	関係	存在	発生・復活	323	288.364
OT	ショウヒ	消費		名詞-普通名詞-サ変可能	漢	1.3710	体	活動	経済	経済・収支	321	286.578
OT	イク	行く		動詞-非自立可能	和	2.1527	用	関係	作用	往復	320	285.686
OT	タトエバ	例えば		副詞	和	4.1150	他		接続	換言	320	285.686
OT	モン	モン		記号-一般	記号	1.3132	体	活動	言語	問答	319	284.793
OT	ハッテン	発展		名詞-普通名詞-サ変可能	漢	1.1583	体	関係	作用	進歩・衰退	318	283.9
OT	トモ	共		名詞-普通名詞-一般	和	1.1130	体	関係	類	異同・類似	316	282.115
OT	トコロ	所		名詞-普通名詞-副詞可能	和	1.1700	体	関係	空間	空間・場所	314	280.329
OT	カダイ	課題		名詞-普通名詞-一般	漢	1.3070	体	活動	心	意味・問題・趣旨など	314	280.329
OT	オト	音		名詞-普通名詞-一般	和	1.5030	体	自然	自然	音	313	279.436
OT	シュギ	主義		名詞-普通名詞-一般	漢	1.3075	体	活動	心	説・論・主義	312	278.544
OT	ジョウケン	条件		名詞-普通名詞-一般	漢	1.1112	体	関係	類	因果	310	276.758
OT	ガタ	型		接尾辞-名詞的-一般	和	1.1100	体	関係	類	類・例	310	276.758
OT	データ	データ	data	名詞-普通名詞-一般	外	1.1040	体	関係	事柄	本体・代理	309	275.865
OT	クラベル	比べる		動詞-一般	和	2.3063	用	活動	心	比較・参考・区別・選択	309	275.865
OT	ホウ	法		名詞-普通名詞-一般	漢	1.3080	体	活動	心	原理・規則	307	274.08
OT	エム	Ｍ		記号-文字	記号						306	273.187
OT	ウンドウ	運動		名詞-普通名詞-サ変可能	漢	1.3430	体	活動	行為	行為・活動	306	273.187
OT	ガクシュウ	学習		名詞-普通名詞-サ変可能	漢	1.3050	体	活動	心	学習・習慣・記憶	304	271.401
OT	ダス	出す		動詞-非自立可能	和	2.1531	用	関係	作用	出・出し	303	270.509
OT	オコル	起こる		動詞-一般	和	2.1211	用	関係	存在	発生・復活	302	269.616
OT	ゲンザイ	現在		名詞-普通名詞-副詞可能	漢	1.1641	体	関係	時間	現在	301	268.723
OT	トル	取る		動詞-一般	和	2.3063	用	活動	心	比較・参考・区別・選択	301	268.723
OT	ミエル	見える		動詞-一般	和	2.3091	用	活動	心	見る	300	267.83
OT	ブンプ	分布		名詞-普通名詞-サ変可能	漢	1.1700	体	関係	空間	空間・場所	298	266.045
OT	キホン	基本		名詞-普通名詞-一般	漢	1.1111	体	関係	類	本末	297	265.152
OT	タンソ	炭素		名詞-普通名詞-一般	漢	1.5110	体	自然	物質	元素	297	265.152
OT	アジア	アジア	Asia	名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	297	265.152
OT	バショ	場所		名詞-普通名詞-一般	混	1.1700	体	関係	空間	空間・場所	296	264.259
OT	マエ	前		名詞-普通名詞-副詞可能	和	1.1670	体	関係	時間	時間的前後	296	264.259
OT	キンゾク	金属		名詞-普通名詞-一般	漢	1.5110	体	自然	物質	元素	296	264.259
OT	ハッセイ	発生		名詞-普通名詞-サ変可能	漢	1.1211	体	関係	存在	発生・復活	295	263.367
OT	ガッコウ	学校		名詞-普通名詞-一般	漢	1.2630	体	主体	社会	社寺・学校	295	263.367
OT	ナイヨウ	内容		名詞-普通名詞-一般	漢	1.1320	体	関係	様相	内容・構成	294	262.474
OT	ゴ	後		接尾辞-名詞的-副詞可能	漢	1.1670	体	関係	時間	時間的前後	293	261.581
OT	ゼンタイ	全体		名詞-普通名詞-一般	漢	1.1940	体	関係	量	一般・全体・部分	293	261.581
OT	ネン	年		名詞-普通名詞-助数詞可能	漢	1.1630	体	関係	時間	年	292	260.688
OT	タンイ	単位		名詞-普通名詞-一般	漢	1.1962	体	関係	量	助数接辞	292	260.688
OT	カワル	変わる		動詞-一般	和	2.1500	用	関係	作用	作用・変化	291	259.795
OT	ブンシ	分子		名詞-普通名詞-一般	漢	x.xxxx					290	258.903
OT		＊		補助記号-一般	記号						289	258.01
OT	アタエル	与える		動詞-一般	和	2.3770	用	活動	経済	授受	288	257.117
OT	カゾク	家族		名詞-普通名詞-一般	漢	1.2100	体	主体	家族	家族	288	257.117
OT	カレ	彼		代名詞	和	1.2010	体	主体	人間	われ・なれ・かれ	286	255.332
OT	ケイ	系		接尾辞-名詞的-一般	漢	1.1101	体	関係	類	等級・系列	285	254.439
OT	イー	Ｅ		記号-文字	記号						285	254.439
OT	イオン	イオン	Ion	名詞-普通名詞-一般	外	1.5100	体	自然	物質	物体・物質	283	252.653
OT	ヒツヨウ	必要		名詞-普通名詞-形状詞可能	漢	1.3711	体	活動	経済	需給	282	251.761
OT	イロ	色		名詞-普通名詞-一般	和	1.5020	体	自然	自然	色	281	250.868
OT	イマ	今		名詞-普通名詞-副詞可能	和	1.1641	体	関係	時間	現在	281	250.868
OT	ヨム	読む		動詞-一般	和	2.3150	用	活動	言語	読み	280	249.975
OT	セイサン	生産		名詞-普通名詞-サ変可能	漢	1.3801	体	活動	事業	生産・産業	280	249.975
OT	チ	値		接尾辞-名詞的-一般	漢	1.1901	体	関係	量	値・額	280	249.975
OT		▶		補助記号-一般	記号						279	249.082
OT	ホン	本		名詞-普通名詞-一般	漢	1.3160	体	活動	言語	文献・図書	279	249.082
OT	スイソ	水素		名詞-普通名詞-一般	漢	1.5110	体	自然	物質	元素	279	249.082
OT	メン	面		名詞-普通名詞-助数詞可能	漢	1.1750	体	関係	空間	面・側・表裏	278	248.19
OT	チョクセン	直線		名詞-普通名詞-一般	漢	1.1711	体	関係	空間	線	277	247.297
OT	メンセキ	面積		名詞-普通名詞-一般	漢	1.1912	体	関係	量	広狭・大小	277	247.297
OT	タイリク	大陸		名詞-普通名詞-一般	漢	1.5230	体	自然	天地	地	277	247.297
OT				漢文							277	247.297
OT	カガク	化学		名詞-普通名詞-一般	漢	1.3074	体	活動	心	学問・学科	275	245.511
OT	ティー	Ｔ		記号-文字	記号						275	245.511
OT	アト	後		名詞-普通名詞-副詞可能	和	1.1670	体	関係	時間	時間的前後	275	245.511
OT	ジ	次		接尾辞-名詞的-助数詞	漢	1.1962	体	関係	量	助数接辞	274	244.618
OT	シュルイ	種類		名詞-普通名詞-一般	漢	1.1100	体	関係	類	類・例	273	243.726
OT	イギリス	イギリス	Inglez	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	273	243.726
OT	シ	子		接尾辞-名詞的-一般	漢	1.2130	体	主体	家族	子・子孫	273	243.726
OT	シマウ	仕舞う		動詞-非自立可能	和	2.1503	用	関係	作用	終了・中止・停止	272	242.833
OT	カク	各		接頭辞	漢	3.1940	相	関係	量	一般・全体・部分	271	241.94
OT	セイシツ	性質		名詞-普通名詞-一般	漢	1.1330	体	関係	様相	性質	269	240.155
OT	ナガレル	流れる		動詞-一般	和	2.1522	用	関係	作用	走り・飛び・流れなど	269	240.155
OT	シャ	車		接尾辞-名詞的-一般	漢	1.4650	体	生産物	機械	乗り物（陸上）	269	240.155
OT	ハッピョウ	発表		名詞-普通名詞-サ変可能	漢	1.3140	体	活動	言語	宣告・宣言・発表	268	239.262
OT	ジンコウ	人口		名詞-普通名詞-一般	漢	1.1902	体	関係	量	数	268	239.262
OT	アタラシイ	新しい		形容詞-一般	和	3.1660	相	関係	時間	新旧・遅速	267	238.369
OT	イジョウ	以上		名詞-普通名詞-副詞可能	漢	1.1920	体	関係	量	程度・限度	267	238.369
OT	シキ	式		名詞-普通名詞-一般	漢	1.1100	体	関係	類	類・例	265	236.584
OT	ウケル	受ける		動詞-一般	和	2.3430	用	活動	行為	行為・活動	263	234.798
OT	ハイル	入る		動詞-一般	和	2.1532	用	関係	作用	入り・入れ	262	233.905
OT	ムキ	向き		名詞-普通名詞-一般	和	1.1730	体	関係	空間	方向・方角	261	233.012
OT	マイ	枚		接尾辞-名詞的-助数詞	漢	1.1962	体	関係	量	助数接辞	261	233.012
OT	シタガウ	従う		動詞-一般	和	2.1110	用	関係	類	関係	261	233.012
OT	デキル	出来る		動詞-非自立可能	和	2.3421	用	活動	行為	才能	260	232.12
OT	ブイ	Ｖ		記号-文字	記号						259	231.227
OT	コドモ	子供		名詞-普通名詞-一般	和	1.2050	体	主体	人間	老少	259	231.227
OT	チイサイ	小さい		形容詞-一般	和	3.1912	相	関係	量	広狭・大小	258	230.334
OT	ヘイキン	平均		名詞-普通名詞-サ変可能	漢	1.1930	体	関係	量	和・差・比・率など	258	230.334
OT	イデン	遺伝		名詞-普通名詞-サ変可能	漢	1.5710	体	自然	生命	生理	257	229.441
OT	コトナル	異なる		動詞-一般	和	2.1130	用	関係	類	異同・類似	255	227.656
OT	リ	り		助動詞	和						254	226.763
OT	イッパン	一般		名詞-普通名詞-一般	漢	1.1940	体	関係	量	一般・全体・部分	253	225.87
OT	チュウイ	注意		名詞-普通名詞-サ変可能	漢	1.3062	体	活動	心	注意・認知・了解	253	225.87
OT	コウ	こう		副詞	和	3.1010	相	関係	真偽	こそあど・他	253	225.87
OT	ヤル	遣る		動詞-非自立可能	和	2.3430	用	活動	行為	行為・活動	252	224.978
OT	パーセント	パーセント	percent	名詞-普通名詞-助数詞可能	外	1.1962	体	関係	量	助数接辞	252	224.978
OT	オル	居る		動詞-非自立可能	和	2.1200	用	関係	存在	存在	251	224.085
OT	カワ	川		名詞-普通名詞-一般	和	1.5250	体	自然	天地	川・湖	251	224.085
OT	コウゾウ	構造		名詞-普通名詞-一般	漢	1.1320	体	関係	様相	内容・構成	251	224.085
OT	ソシテ	そして		接続詞	和	4.1110	他		接続	累加	250	223.192
OT	ケイセイ	形成		名詞-普通名詞-サ変可能	漢	1.1220	体	関係	存在	成立	250	223.192
OT	ジドウ	自動		名詞-普通名詞-一般	漢	1.1510	体	関係	作用	動き	249	222.299
OT	モクテキ	目的		名詞-普通名詞-一般	漢	1.1113	体	関係	類	理由・目的・証拠	249	222.299
OT	レキシ	歴史		名詞-普通名詞-一般	漢	1.3300	体	活動	生活	文化・歴史・風俗	247	220.514
OT	モトメル	求める		動詞-一般	和	2.3660	用	活動	待遇	請求・依頼	247	220.514
OT	セイ	正		名詞-普通名詞-一般	漢	1.1030	体	関係	事柄	真偽・是非	247	220.514
OT	イキル	生きる		動詞-一般	和	2.5701	用	自然	生命	生	246	219.621
OT	フ	不		接頭辞	漢	3.1120	相	関係	類	相対	246	219.621
OT	ヒトリ	一人		名詞-普通名詞-副詞可能	和	x.xxxx					246	219.621
OT	ヒョウジ	表示		名詞-普通名詞-サ変可能	漢	1.3092	体	活動	心	見せる	246	219.621
OT	ソウ	そう		副詞	和	3.1010	相	関係	真偽	こそあど・他	246	219.621
OT	ホウコウ	方向		名詞-普通名詞-一般	漢	1.1730	体	関係	空間	方向・方角	245	218.728
OT	カエル	変える		動詞-一般	和	2.1500	用	関係	作用	作用・変化	245	218.728
OT	ソンザイ	存在		名詞-普通名詞-サ変可能	漢	1.1200	体	関係	存在	存在	243	216.943
OT	チケイ	地形		名詞-普通名詞-一般	漢	1.5230	体	自然	天地	地	243	216.943
OT	ケイカク	計画		名詞-普通名詞-サ変可能	漢	1.3084	体	活動	心	計画・案	243	216.943
OT		√		補助記号-一般	記号	x.xxxx					242	216.05
OT	キョウ	教		接尾辞-名詞的-一般	漢	1.3047	体	活動	心	信仰・宗教	242	216.05
OT	ワクセイ	惑星		名詞-普通名詞-一般	漢	x.xxxx					242	216.05
OT	ケン	権		接尾辞-名詞的-一般	漢	1.3401	体	活動	行為	権利	241	215.157
OT	エル	Ｌ		記号-文字	記号						240	214.264
OT	タイキ	大気		名詞-普通名詞-一般	漢	1.5120	体	自然	物質	空気	240	214.264
OT	デル	出る		動詞-一般	和	2.1531	用	関係	作用	出・出し	240	214.264
OT	ヒカク	比較		名詞-普通名詞-サ変可能	漢	1.3063	体	活動	心	比較・参考・区別・選択	240	214.264
OT	ゲンソ	元素		名詞-普通名詞-一般	漢	x.xxxx					239	213.372
OT	トクチョウ	特徴		名詞-普通名詞-一般	漢	1.1331	体	関係	様相	特徴	239	213.372
OT	ブ	部		名詞-普通名詞-助数詞可能	漢	1.1940	体	関係	量	一般・全体・部分	239	213.372
OT	チガウ	違う		動詞-一般	和	2.1130	用	関係	類	異同・類似	239	213.372
OT	ナル	成る		動詞-非自立可能	和	2.1112	用	関係	類	因果	238	212.479
OT	エラブ	選ぶ		動詞-一般	和	2.3063	用	活動	心	比較・参考・区別・選択	237	211.586
OT	ケンサク	検索		名詞-普通名詞-サ変可能	漢	1.3065	体	活動	心	研究・試験・調査・検査など	236	210.693
OT	コトバ	言葉		名詞-普通名詞-一般	和	1.3100	体	活動	言語	言語活動	236	210.693
OT	ズツ	ずつ		助詞-副助詞	和						235	209.801
OT	ソクテイ	測定		名詞-普通名詞-サ変可能	漢	1.3064	体	活動	心	測定・計算	234	208.908
OT	タベル	食べる		動詞-一般	和	2.3331	用	活動	生活	食生活	233	208.015
OT	サンソ	酸素		名詞-普通名詞-一般	漢	1.5110	体	自然	物質	元素	233	208.015
OT	チソウ	地層		名詞-普通名詞-一般	漢	1.5230	体	自然	天地	地	233	208.015
OT	ハッタツ	発達		名詞-普通名詞-サ変可能	漢	1.1583	体	関係	作用	進歩・衰退	233	208.015
OT		！		補助記号-句点	記号						232	207.122
OT	バイ	倍		名詞-普通名詞-助数詞可能	漢	1.1962	体	関係	量	助数接辞	231	206.23
OT	サイボウ	細胞		名詞-普通名詞-一般	漢	1.5300	体	自然	生物	生物	231	206.23
OT	シツリョウ	質量		名詞-普通名詞-一般	漢	x.xxxx					231	206.23
OT	セツメイ	説明		名詞-普通名詞-サ変可能	漢	1.3136	体	活動	言語	説明	231	206.23
OT	トウキョウ	トウキョウ		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	231	206.23
OT	ヨウ	用		接尾辞-名詞的-一般	漢	1.1113	体	関係	類	理由・目的・証拠	229	204.444
OT	ヨク	良く		副詞	和	3.1921	相	関係	量	限度	229	204.444
OT	マン	万		名詞-数詞	漢	1.1960	体	関係	量	数記号（一二三）	229	204.444
OT	コウギョウ	工業		名詞-普通名詞-一般	漢	1.3801	体	活動	事業	生産・産業	229	204.444
OT	ザイリョウ	材料		名詞-普通名詞-一般	漢	1.4100	体	生産物	資材	資材・ごみ	228	203.551
OT	コタエ	答え		名詞-普通名詞-一般	和	1.3132	体	活動	言語	問答	228	203.551
OT	ワケル	分ける		動詞-一般	和	2.1552	用	関係	作用	分割・分裂・分散	228	203.551
OT	フランス	フランス	France	名詞-固有名詞-地名-国	固	1.2590	体	主体	公私	固有地名	228	203.551
OT	モト	元		名詞-普通名詞-一般	和	1.1111	体	関係	類	本末	227	202.658
OT	ドコ	何処		代名詞	和	1.1700	体	関係	空間	空間・場所	227	202.658
OT	リツ	率		名詞-普通名詞-一般	漢	1.1930	体	関係	量	和・差・比・率など	226	201.766
OT		■		補助記号-一般	記号						226	201.766
OT	ネツ	熱		名詞-普通名詞-一般	漢	1.5170	体	自然	物質	熱	226	201.766
OT	セイチョウ	成長		名詞-普通名詞-サ変可能	漢	1.1583	体	関係	作用	進歩・衰退	224	199.98
OT	コタイ	個体		名詞-普通名詞-一般	漢	x.xxxx					224	199.98
OT	アル	或る		連体詞	和	3.3068	相	活動	心	詳細・正確・不思議	223	199.087
OT	ウゴク	動く		動詞-一般	和	2.1510	用	関係	作用	動き	220	196.409
OT	ヨーロッパ	ヨーロッパ	Europa	名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	219	195.516
OT	ハジメル	始める		動詞-非自立可能	和	2.1502	用	関係	作用	開始	219	195.516
OT	クウキ	空気		名詞-普通名詞-一般	漢	1.5120	体	自然	物質	空気	219	195.516
OT	スクナイ	少ない		形容詞-一般	和	3.1910	相	関係	量	多少	219	195.516
OT	ブン	文		名詞-普通名詞-一般	漢	1.3154	体	活動	言語	文章	219	195.516
OT	アール	Ｒ		記号-文字	記号						218	194.624
OT	コンピューター	コンピューター	computer	名詞-普通名詞-一般	外	1.4620	体	生産物	機械	電気器具・部品	216	192.838
